ID,Dialogue_id,Utterance_id,Speaker,Sentence,Label
6441,478,9,Chandler,I'm intrigued.,1
6442,478,10,Joey,"All right, all we need is a little lighter fluid.",1
6443,478,11,Chandler,"Okay, but be careful okay, because I wanna get our security deposit back.",0
6444,478,12,Joey,"Yeah, I think we said good-bye to that when we invented hammer darts.",0
6445,478,13,Chandler,Do you even remember which part of the wall is not spackle?,0
6446,478,14,Joey,"Uh yeah, right here.",0
6447,479,0,Monica,I'm sure they'll be here soon.,0
6448,479,1,Rachel,"Yeah, honey, they wouldn't miss this.",0
6449,479,2,Joey,Relax. You're only at nine centimeters. And the baby's at zero station.,1
6450,479,3,Chandler,You are really frightening me.,1
6451,479,4,Chandler,"Somebody wanna help me, tryin' to rip out my heart.  Uh, that's great.  Anybody seen a nipple?",1
6452,479,5,Dr. Franzblau,"All right, ten centimeters, here we go.",0
6453,479,6,Nurse,"All right, honey, time to start pushing.",0
6454,479,7,Carol,But they're not here yet!,0
6455,479,8,Dr. Franzblau,"I'm sorry, I can't tell the baby to wait for them.",0
6456,479,9,Carol,"Oh, god.",0
6457,480,0,Ross,"Here we go. Mona umm, I think it's time we-we had a conversation about-about where things are with us.",0
6458,480,1,Mona,"Yeah, I-I think I suggested that.",0
6459,480,2,Ross,"Aw, we-we are so So umm, well I-I-I like you and I-I love umm, y'know hanging out with you.",1
6460,480,3,Ross,And I mean-I'm having a lot of fun.,0
6461,480,4,Mona,Okay.,0
6462,480,5,Ross,"I mean, there's no point in spending time with someone if-if it's just fun.",0
6463,480,6,Ross,"It's gotta be, it's gotta be going somewhere right?",0
6464,480,7,Ross,So where-where is it going?,1
6465,480,8,Ross,Ah!,1
6466,480,9,Ross,That's-that's the real question.,0
6467,480,10,Ross,And-and the answer isis it's going somewherefun.,1
6468,480,11,Ross,"Now I-I know what you're thinking, fun was fine for you like ten years ago y'know, but you're-you're not getting any younger.",1
6469,480,12,Ross,"No I meanNo not you, not you, youyou",0
6470,480,13,Mona,"I'm sorry, so umm, so where are we?",0
6471,481,0,Phoebe,Drum roll.,1
6472,481,1,Chandler,"Okay. Okay. All right. Help! Am I a Mark, or a John?",1
6473,481,2,Joey,"Nah, you're not tall enough to be a Mark, but you might make a good Barney.",1
6474,481,3,Chandler,"All right look, am I serious, okay? Tomorrow at 3:30 I am going down to the courthouse.",0
6475,481,4,Phoebe,You're actually going through with this?,0
6476,481,5,Chandler,"Hey, look, this name has been holding me back my entire life.",0
6477,481,6,Chandler,"Okay, it's probably why kids picked on me in school, and why I never do well with women So, as of 4 o'clock tomorrow, I'm either gonna be Mark Johnson or John Markson.",0
6478,481,7,Phoebe,You got problems because of you!,0
6479,481,8,Phoebe,Not your name!,0
6480,481,9,Phoebe,"All right, this has got to stop!",0
6481,481,10,Phoebe,Chandler is a great name!,0
6482,481,11,Phoebe,"In factyes,  I'm, I'm sorry.",0
6483,481,12,Phoebe,"I know you really wanted me to name the baby Joey, but eh, so, I'm-I'm, I'm gonna, I'm gonna name the baby Chandler.",1
6484,482,0,Phoebe,You-youyou had sex with Ursula?!,0
6485,482,1,Eric,"Uh, a little bit. She-she-she walked in and I thought she was you and I kissed her and",1
6486,482,2,Phoebe,You didn't notice she was wearing different clothes?!,0
6487,482,3,Eric,Well I was just so excited to see you.,0
6488,482,4,Phoebe,Oh. Ew! Ew! Ew! Ugh! Y'know what? This is too weird.,1
6489,482,5,Eric,No-no it's not!,0
6490,482,6,Eric,I don't want to lose you!,0
6491,482,7,Eric,It's-it's like I was saying to Ursula when I was making love to her and I thought she was youYeah it is too weird.,1
6492,482,8,Phoebe,So I guess this is it.,0
6493,482,9,Eric,Yeah.  Maybe it's for the best. You smell just like her.,0
6494,482,10,Phoebe,"Yeah, so do you.",1
6495,483,0,Phoebe,Hey!,0
6496,483,1,Rachel,Hi.,0
6497,483,2,Phoebe,"So, did shopping make you feel any better about Ross?",0
6498,483,3,Rachel,Manhattan does not have enough stores.,1
6499,483,4,Phoebe,"Well,",0
6500,483,5,Rachel,You can?,0
6501,483,6,Phoebe,Yeah. I just need you to bring me some photos of Ross.,0
6502,483,7,Rachel,Um-hmm.,0
6503,483,8,Phoebe,And a small piece of chocolate.,0
6504,484,0,Rachel,Okay.,0
6505,484,1,Chandler,"Okay, we have to talk. I'm just getting out of a very serious relationship",0
6506,484,2,Janice,"I know! And I'm just getting out of a marriage, I mean talk about meant to be!",0
6507,484,3,Chandler,Right! I just think that this is happening too soon.,0
6508,484,4,Janice,"Oh, too soon, too schmoon. Face it honey, I am not letting you get away this time.",1
6509,484,5,Chandler,"I hear ya.  But! Unfortunately, my company is transferring me overseas!",1
6510,484,6,Janice,Oh no! Where to?  Too Paris?,0
6511,484,7,Chandler,"No! No! Not, Paris.",0
6512,484,8,Janice,"Too London? No-no, Rome? Vienna? Ooh-ooh, Barcelona?",0
6513,484,9,Chandler,"Okay, could you just stop talking for a second?  Yemen. That's right, yes, I'm being transferred to Yemen!",1
6514,484,10,Janice,When?,0
6515,484,11,Chandler,I don't know exactly.,0
6516,484,12,Janice,"Ugh, well I will just have to soak up every once of Chandler Bing until that moment comes.",1
6517,484,13,Chandler,But I do know that it's some time tomorrow.,1
6518,485,0,Woman,Chandler.,0
6519,485,1,Chandler,"Mrs. Tedlock. You're looking lovely today. And may I say, that is a",0
6520,485,2,Mrs. Tedlock,"Yes. Well, Mr. Kostelick wants you to stop by his office at the end of the day.",0
6521,485,3,Chandler,"Oh, listen.",0
6522,485,4,Chandler,"If this is about those prank memos, I had nothing to do with them.",0
6523,485,5,Chandler,Really.,0
6524,485,6,Chandler,Nothing at all.,1
6525,485,7,Chandler,Really.,0
6526,485,8,Chandler,Nothing.,0
6527,486,0,Chandler,"Y'know when we move in together, can I get a gumball machine?",0
6528,486,1,Monica,Of course! Joey wouldn't let you have one?,0
6529,486,2,Chandler,"No. When it comes to sweets, he's surprisingly strict.",1
6530,486,3,Monica,"Hey, have you figured out a way to tell him you're moving out?",0
6531,486,4,Chandler,"No, no, I keep trying, y'know?",0
6532,486,5,Chandler,"I can get out, ""Joey, I have too"" but then I lose my nerve and I always finish with, ""go to the bathroom.""",1
6533,486,6,Chandler,He may think I'm sick.,0
6534,486,7,Monica,"Y'know, I really have to tell Rachel, but I We just have to get it over with!",0
6535,486,8,Monica,"Y'know, the next time we see them we're just gonna tell them.",0
6536,486,9,Monica,That's it.,0
6537,486,10,Chandler,"Oh, so that's this is gonna work now? You're just gonna order me around all the time?",0
6538,486,11,Monica,Pretty much.,0
6539,486,12,Chandler,All right.,1
6540,486,13,Joey,Hey Monica!,0
6541,486,14,Monica,Hi!,0
6542,486,15,Joey,"Hey man, you feeling any better?",0
6543,486,16,Monica,"Joey, we have something to tell you.",0
6544,486,17,Joey,Oh my God! You're pregnant!,0
6545,487,0,Phoebe,Hey! Ross!,0
6546,487,1,Chandler,Die Hard,0
6547,487,2,Joey,"Yep. Hey, what do you say we make it a double feature?",0
6548,487,3,Chandler,What'd you rent?,0
6549,487,4,Joey,Die Hard 2,1
6550,487,5,Chandler,"Joey, this is",0
6551,487,6,Joey,"Oh, well we watch it a second time and its",1
6552,487,7,Ross,"Joey, we",0
6553,487,8,Joey,And?,0
6554,487,9,Ross,And it'll be cool to see it again! Yeah!,0
6555,487,10,Ross,Die Hard,0
6556,487,11,Ross,"Dude, you didn't say",1
6557,487,12,Chandler,"Yeah, I just got uh, got plans.",0
6558,487,13,Ross,"Well, John McClane had plans!",0
6559,487,14,Chandler,"No, see the thing is I want to get out of here before Joey gets all worked up and starts calling everybody bitch.",1
6560,487,15,Joey,What are you talking about? Bitch.,1
6561,488,0,Phoebe,"Good for you! And hey, I thought your paper on punctuated equilibrium    in the Devonian era was top notch!",0
6562,488,1,Ross,Stop going through my stuff !,1
6563,488,2,Rachel,Hey!,0
6564,488,3,Monica,Hey!,0
6565,488,4,Rachel,"I just wanted to let you know I've changed my mind: I'm gonna    do it, I'm gonna kiss Joey.",0
6566,488,5,Monica,"No, you can't! Friends hooking up is a bad idea.",0
6567,488,6,Rachel,"Please, what about you and Chandler?",0
6568,488,7,Monica,That's different! I was drunk and stupid!,0
6569,488,8,Rachel,Well hello !,1
6570,488,9,Monica,What about all the guys that you've got the phone numbers from?    Why don't you just kiss one of them?,0
6571,488,10,Rachel,"I could, I could but I don't want to! I want to kiss Joey!",0
6572,488,11,Monica,Alright . I think it's a big mistake but it's your decision.,0
6573,488,12,Rachel,I'm gonna do it.,0
6574,488,13,Monica,And I can't stop you.,0
6575,488,14,Rachel,No.,0
6576,488,15,Ross,"Hey Rach, have you seen Charlie anywhere?",0
6577,488,16,Ross,I'm smarter than,1
6578,489,0,Ross,"Oh, hey, Gunther, check this out.",0
6579,489,1,Gunther,"Yeah, that-that Chandler cracks me up.",1
6580,489,2,Joey,"Hey Ross, listen, you want anything to drink, cause I'm heading up there.",0
6581,489,3,Ross,"Uh, yeah, I'll take a coffee. Thanks, man.",0
6582,489,4,Joey,Sure.  Coffee? Cause I'm going up there.,0
6583,489,5,Rachel,No.,0
6584,489,6,Monica,"No, thank you.",0
6585,489,7,Joey,"You guys need anything, cause I'm heading up there.",1
6586,489,8,Woman,I'd love an ice water.,0
6587,489,9,Joey,You got it.,1
6588,489,10,Monica,"Joey, what are you doing?",0
6589,489,11,Joey,Just being friendly.,1
6590,489,12,Rachel,"Joey, honey, I don't think you're supposed to go back there.",0
6591,489,13,Joey,"Nah, it's okay. Right, Gunther?",0
6592,489,14,Gunther,Don't wink at me. And put on your apron.,1
6593,489,15,Joey,"Okay, but I don't see you asking any other paying customers to put on aprons.",1
6594,489,16,Monica,"Joey, do you work here?",0
6595,489,17,Joey,No.,0
6596,489,18,Customer,"Hey, waiter.",0
6597,489,19,Joey,Yeah?,0
6598,490,0,Monica,Thank you.,0
6599,490,1,Phoebe,Thanks.,0
6600,490,2,Monica,I can't believe this! This is like the worst night ever!,0
6601,490,3,Phoebe,Y'know Monica you had a minor setback in your relationship with Chandler. Big deal! It's only Chandler.  I am,1
6602,490,4,Monica,"This is crazy! I mean, it's such a stupid argument. I don't even wanna see Richard again.",0
6603,490,5,Phoebe,So go fix it!,0
6604,490,6,Phoebe,Go find Chandler!,0
6605,490,7,Phoebe,He's probably up in your room!,0
6606,490,8,Phoebe,Tell him that you're sorry and that you love him.,0
6607,490,9,Monica,Y'know what? You're right Phoebe. You're right. Thank you!,0
6608,490,10,Phoebe,"Sure!   Yeah! Las Vegas, number one!",1
6609,490,11,Monica,Anybody lose this?,0
6610,490,12,The Croupier,Comin' out. Place your bet.  Dice are out.  Double or nothin'! Pay the front line!,0
6611,490,13,Monica,Hmm.,0
6612,491,0,Rachel,Do you remember where the duck food is?,0
6613,491,1,Phoebe,"Yeah, it's in the guys' apartment under the sink. Why?",0
6614,491,2,Rachel,Because I'm going to London.,0
6615,491,3,Phoebe,What?! What do you mean you're going to London?,0
6616,491,4,Rachel,"Yeah, I have to tell Ross that I love him.",0
6617,491,5,Rachel,"Now honey, you take care, you don't have those babies until I get back.",0
6618,491,6,Phoebe,"IRachel, you can't go! Ross loves Emily!",0
6619,491,7,Rachel,"Yeah, I know, I know, I know he does.",0
6620,491,8,Rachel,But I have to tell him how I feel!,0
6621,491,9,Rachel,He deserves to have all the information and then he can make an informed decision.,1
6622,491,10,Phoebe,That's not why you're going!,0
6623,491,11,Phoebe,"You're going because you hope he's gonna say, ""Yeah, I love you too, Rach.",0
6624,491,12,Phoebe,"Forget that British chippy.""",1
6625,491,13,Rachel,OhhDo you think he will?!,0
6626,491,14,Phoebe,No!,0
6627,491,15,Phoebe,Because he's in love with the British chippy!,1
6628,491,16,Phoebe,"Look, Rachel, if you go, you're just gonna mess with his head and ruin his wedding!",0
6629,491,17,Phoebe,"Y'know, it's too late!",0
6630,491,18,Phoebe,You missed you're chance!,0
6631,491,19,Phoebe,"I'm sorry, I know this must be really hard, it's over.",0
6632,491,20,Rachel,"Y'know what? No. It's not over until someone says, ""I do.""",0
6633,491,21,Phoebe,"I do! I do! I do!  I do!  Ugh, like I can really chase you. I'm carrying a litter.",1
6634,492,0,Joey,"Well, so anyway Beth, what I'm saying is I should've considered your feelings before I went home with you that night.",0
6635,492,1,Joey,"I've ah, I've recently learned what's it like to be on your side of it, and I'm sorry.",0
6636,492,2,Joey,"So, do you think you can forgive me?",0
6637,492,3,Joey,Great.,0
6638,492,4,Joey,Thanks.,0
6639,492,5,Joey,"Okay, bye.",0
6640,492,6,Joey,"Hello, Jennifer?",0
6641,492,7,Joey,"Oh hi, Mrs. Loreo, is Jennifer there?",0
6642,492,8,Joey,"Oh, she's not home huh?",0
6643,492,9,Joey,"Well ah, actually I kinda need to talk to you too.",1
6644,493,0,Phoebe,Hey!,0
6645,493,1,Rachel,Hi.,0
6646,493,2,Phoebe,Are you all right?,0
6647,493,3,Rachel,Uhh… I think I just got engaged.,0
6648,493,4,Phoebe,Oh my God! He did it?,0
6649,493,5,Rachel,Well…did you know he was gonna ask me?,0
6650,493,6,Phoebe,Are you kidding?,0
6651,493,7,Phoebe,I’m like the one who talked him into it.,1
6652,493,8,Phoebe,I  like to think of myself as the puppet master of the group.,1
6653,493,9,Rachel,And you really think this is a good idea?,0
6654,493,10,Phoebe,"I just talked him into it, don’t tell me I have to do you too.  The puppet master gets tired people.",1
6655,493,11,Rachel,I just don’t know! It just doesn’t feel right.,0
6656,493,12,Phoebe,"Why?! You two are so meant to be together, everybody thinks  so.",0
6657,493,13,Rachel,Really?! Even Ross?,0
6658,493,14,Phoebe,Especially Ross!,1
6659,493,15,Joey,"Oh uh, hey Pheebs. Uh y’know what? I’ll-I’ll come  back later.",0
6660,493,16,Ross,"Wow! Kind of uh, kind of a full house here. I’ll guess just…I’ll  come back.",1
6661,493,17,Phoebe,"There he goes, your fiancée.",0
6662,493,18,Rachel,I guess so.,1
6663,493,19,Phoebe,Although he does play with himself in his sleep.,0
6664,493,20,Rachel,I can’t say that I’m surprised.,1
6665,494,0,Phoebe,"Oh, that is so unfortunate.",0
6666,494,1,Ross,What?,0
6667,494,2,Phoebe,Cute naked guy is really starting to put on weight.,1
6668,494,3,Monica,"Okay, I'll be back in just a minute. Oh, Phoebe I'm sorry that I left lipstick marks on the phone.",0
6669,494,4,Phoebe,You didn't leave lipstick marks on the phone.,0
6670,494,5,Monica,"Oh, then it must've been you. Bye.",1
6671,494,6,Phoebe,Bye-bye!  That's why I moved out.,1
6672,494,7,Ross,"Hey, y'know while we're on that, when are you gonna tell my sister that you don't live here anymore.",0
6673,494,8,Phoebe,I think on some levels she already knows.,0
6674,495,0,Jeannine,Night Mon. Night Julio.,0
6675,495,1,Julio,Adiós.,0
6676,495,2,Monica,"Look Julio, someone left their book here.",0
6677,495,3,Julio,"Ah actually, that is mine.",0
6678,495,4,Monica,"Oh yeah, what are you reading?",0
6679,495,5,Julio,"Flowers of Evil, by Beaudalire. Have you read it?",0
6680,495,6,Monica,"Have I read it?  No, are you enjoying it?",1
6681,495,7,Julio,"I thought I would, but the translation's no good.",0
6682,495,8,Monica,Your a poet and don't know it.,0
6683,495,9,Julio,"Actually I ah, I am a poet.",0
6684,495,10,Monica,"Oh, then you do know it.  So um what kind of things do you write about?",0
6685,495,11,Julio,"Things that move me. The, the shadow of a tree, a child laughing, or this lip.",0
6686,495,12,Monica,Mine?  Right here?,0
6687,495,13,Julio,I can write an epic poem about this lip.,0
6688,495,14,Monica,"How would that go?  Well, it didn't rhyme, but I liked it.",1
6689,496,0,The Conductor,"Last stop, Montreal. This stop is Montreal.",0
6690,496,1,Ross,What?,0
6691,496,2,Woman On Train,"I made a bet with myself that you have beautiful eyes. Now that I see them, I win.",1
6692,496,3,Ross,What?,0
6693,496,4,Woman On Train,We're at my stop. But would you like to have coffee?,0
6694,496,5,Ross,Are we really in Montreal?!,0
6695,496,6,Woman On Train,"Yes we are. So, coffee?",0
6696,496,7,Ross,"Coffee sounds great.  Wait, so, so you live in Montreal?",0
6697,496,8,Woman On Train,"Oh, no. But it's just a two hour ferry ride to Nova Scotia.",1
6698,497,0,Rachel,"Oh God, I hate my job, I hate it, I hate my job, I hate it.",0
6699,497,1,Monica,"I know honey, I'm sorry.",0
6700,497,2,Rachel,"Oh, I wanna quit, but then I think I should stick it out, then I think why would such a person stay in such a demeaning job, just because it's remotely related to the field they're interested in.",0
6701,497,3,Monica,"Gee, I don't know Rach. Order up!! I got a Yentel soup, a James Beans, and a Howdy hold the Dowdy!",1
6702,497,4,Rachel,"Oh honey, come on, I'm sorry, I didn't....",0
6703,497,5,Rachel,"I don't mind paying my dues, y'know, its just how much am I gonna learn about fashion by walking Mira, the arthritic seamstress, to the bathroom.",0
6704,497,6,Rachel,Hi! Is my misery amusing to you?,0
6705,497,7,Guy,"I'm sorry, I wa, I wa, I was just ah....",0
6706,497,8,Rachel,"It's not funny, this is actually my job.",0
6707,497,9,Guy,"Oh believe me, I-I-I've been there. I had to sort mannequin heads at that Mannequins Plus.",0
6708,497,10,Rachel,"Oh well then, so I'm just going to go back to talking to my friend here.",0
6709,497,11,Rachel,And you can go back to enjoying your little hamburger.,1
6710,497,12,Guy,"Ah, just one other thing.",0
6711,497,13,Rachel,Yes?!,0
6712,497,14,Guy,"I ah, I work at",0
6713,497,15,Rachel,Do you want my pickle?,1
6714,498,0,Phoebe,Do you think they have yesterday's daily news?,0
6715,498,1,Monica,Why?,0
6716,498,2,Phoebe,"Just wanna check my horoscope, see if it was right.",0
6717,498,3,Monica,Oh my God.,0
6718,498,4,Monica,Phoebe.,0
6719,498,5,Monica,"Don't look now, but behind us is a guy who has the potential to break our hearts and plunge us into a pit of depression.",0
6720,498,6,Phoebe,"Where?  Ooh, come to Momma.",1
6721,498,7,Monica,"He's coming. Be cool, be cool, be cool.",0
6722,498,8,Phoebe,We should do something. Whistle.,0
6723,498,9,Monica,We are not going to whistle.,0
6724,498,10,Phoebe,"Come on, do it.",0
6725,498,11,Monica,No!,0
6726,498,12,Phoebe,Do it!,0
6727,498,13,Monica,No!,0
6728,498,14,Phoebe,Do it do it do it!,0
6729,498,15,Monica,Woo-woo!,1
6730,498,16,Phoebe,I can't believe you did that!,0
6731,499,0,Monica,"Hi! Umm, I'm Monica Geller, I'm the chef at Alessandro's.",0
6732,499,1,The Food Critic,Still?,1
6733,499,2,Monica,"I think the things that you said about me are really unfair, and I would like for you to give my bouillabaisse another chance.",0
6734,499,3,The Food Critic,I don't see any reason why I would do that to myself again.,0
6735,499,4,Joey,"Either eat it, or be in it.",1
6736,499,5,Monica,"Spoon?  So, what do you think?",0
6737,499,6,The Food Critic,"I'm torn, between my integrity and my desire to avoid a beating. But I must be honest, your soap is abysmal.",1
6738,499,7,Joey,Thata girl! Huh? We should get out of here.. there's a new class comin' in.,1
6739,499,8,The Cooking Teacher,"Welcome to introduction to cooking. Now, before we start, can anyone tell me the difference between a hollandaise sauce and a bearnaise sauce?",0
6740,499,9,Monica,I can.,0
6741,499,10,The Cooking Teacher,"Okay, go ahead.",0
6742,499,11,Monica,"Well umm, they both have a egg yolk and butter base, but a bearnaise has shallots, shirvel, and most importantly tarragon.",0
6743,499,12,The Cooking Teacher,"That's very good, what's your name?",0
6744,499,13,Monica,Monica.,0
6745,499,14,The Cooking Teacher,"Monica, you go to the head of the class.",0
6746,499,15,Monica,Okay.,0
6747,500,0,Phoebe,"And there's a country called Argentinaaaa,    it's a place I've never seeeeen.",1
6748,500,1,Phoebe,But I'm told for fifty pesos you can buy a    human spleen.,1
6749,500,2,Phoebe,Human spleeeen.,1
6750,500,3,Phoebe,Olé!,0
6751,500,4,Monica,What are you doing here!,0
6752,500,5,Phoebe,"Well, you said that you had customers lined up in the street,    so I am here to entertain!",1
6753,500,6,Monica,Great!,0
6754,500,7,Phoebe,Yeah!,0
6755,500,8,Phoebe,"It really has been great too, you know, some of this people    must have seen me play before because they were requesting a bunch of my songs!",0
6756,500,9,Phoebe,"Yeah, ""You suck"" and ""shut up and go home"".",1
6757,500,10,Monica,Listen Phoebe...,0
6758,500,11,Phoebe,Yeah.,0
6759,500,12,Monica,"You know how much I love listening to your music, you know,    but...",0
6760,500,13,Phoebe,But what?,0
6761,500,14,Monica,This is kind of a classy place.,0
6762,500,15,Phoebe,"Ok, say no more.",0
6763,501,0,Joey,"I'm so bored! Stupid rain, we... we can't do anything.",0
6764,501,1,Rachel,"Well, I've brought some books. We could read.",0
6765,501,2,Joey,"Hey, it hasn't come to that yet.",1
6766,501,3,Joey,Hey hey hey! Don't mind if I do!,0
6767,501,4,Waiter,"I'm sorry sir, these are for the pharmaceutical convention",0
6768,501,5,Joey,"Hey Rach, do you feel like going to a convention?",0
6769,501,6,Rachel,We can't. We're not pharmacists!,0
6770,501,7,Joey,"I know we're not, but  Frank Medeio and...  Eva Trorro... womba...",1
6771,501,8,Rachel,Kate Miller?,0
6772,501,9,Joey,Kate Miller it is.,0
6773,501,10,Rachel,And... that's the most sex I'm gonna have this weekend.,1
6774,501,11,Joey,In that case should I make sure it's on real good?,0
6775,501,12,Rachel,Thank you.,0
6776,502,0,Chandler,Oh my God!,0
6777,502,1,Monica,"We heard about your pants, I'm so sorry.",0
6778,502,2,Ross,This year was supposed to be great!,0
6779,502,3,Ross,"But, it's only the second day and I'm a loser with stupid leather pants that don't even fit!",1
6780,502,4,All,"No. No, you're not a loser.",0
6781,502,5,Ross,Look at me!,1
6782,502,6,Monica,"Hey, hey, look. Look Ross, Ben drew a picture of you!  Huh? You're-you're a cowboy!",0
6783,502,7,Ross,"Oh, be-because of the leather pants.",0
6784,502,8,Monica,"See? Ben doesn't think you're a loser, he thinks you're a cowboy! Now that's something.",0
6785,502,9,Rachel,That really is something.. that's really cool.,0
6786,502,10,Joey,Howdy partner!,0
6787,502,11,Ross,Maybe I should get another pair!,0
6788,502,12,Ross,"Ooh, y'know, they-they had some with fringe all down the sides.",1
6789,502,13,Ross,I'm gonna go kiss Ben goodnight.,0
6790,502,14,Ross,I can't believe he thinks I'm a cowboy.,0
6791,502,15,Ross,I would make a good cowboy.,0
6792,502,16,Monica,"Okay, now that everything's wrapped up here, I think I'm, I'm gonna go do my laundry.",0
6793,502,17,Chandler,"Oh yeah, me too. Y'know if this shirt is dirty.  Yep.",0
6794,503,0,Phoebe,Hey Mikey,0
6795,503,1,Mike,Hey P,0
6796,503,2,Phoebe,What are you doing?,0
6797,503,3,Mike,Setting rattraps,0
6798,503,4,Phoebe,To kill Bob??,0
6799,503,5,Mike,"No, no, to test his neck strength.",1
6800,503,6,Phoebe,"No, Mike, I don't want to kill him!",0
6801,503,7,Phoebe,"I thought we were just gonna    capture him and, and you know, set him free in the country side where he can    maybe meet a friendly possom and a wisecracking owl.",1
6802,503,8,Mike,"Ok, ok, I'll throw away the traps.",0
6803,503,9,Phoebe,"I'll find Bob, I'll get him.",0
6804,503,10,Phoebe,Bob?,0
6805,503,11,Phoebe,Bob!,0
6806,503,12,Phoebe,Robert!,1
6807,503,13,Phoebe,"Oh wait, I think I hear him.",0
6808,503,14,Phoebe,Oh - Oh my god!,0
6809,503,15,Phoebe,Bob    had babies!,0
6810,503,16,Phoebe,Bob's a mom!,0
6811,503,17,Mike,Better think of a new name for him.,0
6812,503,18,Phoebe,"I don't know, I kinda like Bob for a girl.",0
6813,503,19,Mike,"I don't know, I mean I'm not sure  ...",0
6814,503,20,Phoebe,"Oh my god, we killed Bob!",1
6815,503,21,Mike,"Maybe it wasn't Bob, maybe it was a mouse.",0
6816,503,22,Phoebe,Suzie,1
6817,504,0,Danny,"Oh, hey Rach! I thought we said seven?",0
6818,504,1,Rachel,"Yeah uh, y'know what uh, let's skip it.",0
6819,504,2,Danny,What?! Why?!,0
6820,504,3,Rachel,"Umm, you-you and your sister seem to have umm, a very special bond, and",0
6821,504,4,Danny,Oh great! That,0
6822,504,5,Danny,"Do-do you, do you have brothers?",0
6823,504,6,Rachel,"No, I have two sisters. But one of them has a very masculine energy.",1
6824,504,7,Danny,Are you close with them?,0
6825,504,8,Rachel,"No-no, they're not very nice people.",0
6826,504,9,Danny,"Okay, listen, I really like you.",0
6827,504,10,Danny,Okay?,0
6828,504,11,Danny,I think this can go somewhere.,0
6829,504,12,Danny,"So what if I'm close to my family, are you gonna let that stand in the way of us?",0
6830,504,13,Rachel,"Well, uh, I-I don't know. See when-when you put it that way y'know it does sort of",0
6831,504,14,Krista,Danny! Hurry up! The bath is getting cold!,1
6832,504,15,Danny,What?,0
6833,504,16,Rachel,"Yeah, okay, I'll see you later.",0
6834,505,0,Ross,"I didn't even realise how late it was, until I noticed the 5 o'clock shadow on her head.",0
6835,505,1,Ross,"Anyway, she didn't want to stay.",0
6836,505,2,Ross,I called a cab. she just left.,0
6837,505,3,Rachel,I wrote you a letter.,0
6838,505,4,Ross,Ohh! Thank you! I like mail.,0
6839,505,5,Rachel,It's just some things I've been thinking about.,0
6840,505,6,Rachel,"Some things about us, and before we can even think about the two of us getting back together, I just need to know how you feel about this stuff.",0
6841,505,7,Ross,"Okay.  Wow, it's-it's 5:30 in the morning.  So, I'd better get cracking on this baby.",1
6842,505,8,Rachel,"Well, I'll be waiting for you, just come up when you're done.",0
6843,505,9,Ross,"Okay, I'll be up in,  18 pages. Front and back. Very exciting.",1
6844,506,0,Monica,The waiter carried the breadsticks in his pants!,1
6845,506,1,Allesandro,"Well, you said that we except the",0
6846,506,2,Monica,"All right, that I'll retract.",0
6847,506,3,Monica,"But I stand by my review, I know food and that wasn't it.",0
6848,506,4,Monica,You're marinara sauce tasted like tomato juice!,0
6849,506,5,Monica,You should serve it with vodka and a piece of celery.,1
6850,506,6,Allesandro,"Hey! I'm proud of that sauce, it's delicious.",0
6851,506,7,Monica,Oh my God! You own an Italian restaurant and you think that tastes good?! Where are you even from?,0
6852,506,8,Allesandro,Lebanon.,0
6853,506,9,Monica,"Hand me those tomatoes, I'm gonna show you what it should taste like! Come on, hand me them.",0
6854,506,10,Allesandro,How long is this gonna take? Cause I got another critic to go yell at.,1
6855,507,0,Phoebe,"Okay, then what happened?",0
6856,507,1,Phoebe,Ohh. Uh-huh. Uh-huh.  You'll get your turn!,1
6857,507,2,Ross,"Hey Pheebs, what's going on?",0
6858,507,3,Phoebe,Nothing!   This is not over!,0
6859,507,4,Ross,No! No! No!,0
6860,507,5,Phoebe,What?!,0
6861,507,6,Ross,"I was up all night writing this really nasty letter to Emily! It was perfect and now it's all covered in-in  Actually, thanks!",1
6862,507,7,Joey,All right! Everybody ready to go to the movies?,0
6863,507,8,Ross,"Uh actually, I think I'm gonna skip it.",0
6864,507,9,Joey,Really?,0
6865,507,10,Ross,"Yeah, I'm gonna stay and read my book. I just wanna be alone right now.",0
6866,507,11,Joey,"Oh. Are you sure you don't want to come? Tom Hanks, Meg Ryan, they get mail and stuff.",1
6867,507,12,Ross,"That's okay, Joe.",0
6868,507,13,Joey,"All right, let's go Pheebs.",0
6869,507,14,Ross,Oh God!,1
6870,508,0,Chandler,Ross! You gotta stop! Okay?! You can't just stare through the peep hole for three hours! You're gonna get peep eye!,1
6871,508,1,Ross,I knew it!,0
6872,508,2,Ross,I knew it!,0
6873,508,3,Ross,I always knew she liked him!,0
6874,508,4,Ross,"Y'know, she'd say no, but here we are!",0
6875,508,5,Ross,Right?,0
6876,508,6,Ross,"We just broke up, first thing she does!",0
6877,508,7,Chandler,You didn't just break up.,0
6878,508,8,Ross,"Hey, it's been like three weeks!",0
6879,508,9,Chandler,You slept with somebody three hours after you thought you broke up. I mean bullets have left guns slower!,1
6880,509,0,Ross,"Hey, so uh, y'know how there's something I wanted to talk to you about?",0
6881,509,1,Rachel,Oh yeah!,0
6882,509,2,Ross,"Well, y'know how I'm trying to work things out with Emily.",0
6883,509,3,Ross,"Well, there's this one thing Okay,  here goes.",0
6884,509,4,Ross,I made a promise that--Oh hey!,0
